applications.postAddress;applications.inn;responsibleOrg.long;responsibleOrg.lat;address.OSM
"Страна: Российская Федерация; ОКАТО: 45290578000; Почтовый индекс: 109202; Субъект РФ: Москва; Улица: Фрезерная 1-я; Дом: д.2/1, стр.1; ";7721685040;49,060708;55,807461;"дом 2/1, стр.1,Фрезерная 1-я улица,Страна: Российская Федерация; ОКАТО: 45290578000; Почтовый индекс: 109202; Субъект РФ: Москва; Улица: Фрезерная 1-я; Дом: д.2/1, стр.1; ,Россия"
"Страна: Российская Федерация; ОКАТО: 33401367000; Почтовый индекс: 610004; Субъект РФ: кировская область; Город: киров; Улица: ленина; Дом: 39а; ";4345079175;49,060708;55,807461;дом 39а,ленина улица,киров,Россия
"Страна: Российская Федерация; ОКАТО: 49401000000 ; Почтовый индекс: 173025; Субъект РФ: Новгородская область; Город: Великий Новгород; Улица: Мира; Дом: 30 (корпус 1); Офис: 50; ";5321188307;49,060708;55,807461;дом 30 (корпус 1),Мира улица,Великий Новгород,Россия
"Страна: Российская Федерация; ОКАТО: 92220000001; Почтовый индекс: 422570; Субъект РФ: Татарстан; Город: Верхнеусонский район; Населенный пункт: Верхний Услон; Улица: Чехова; Дом: 48; Офис: 7; ";1615009112;49,060708;55,807461;дом 48,Чехова улица,Верхнеусонский район,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420059; Субъект РФ: Татарстан; Город: Казань; Улица: Оренбургский тракт; Дом: 5б; ";1659131511;49,060708;55,807461;дом 5б,Оренбургский тракт улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401385000; Почтовый индекс: 420087; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Родины; Дом: 7; Офис: 20/2; ";1660235931;49,060708;55,807461;дом 7,Родины улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401377000; Почтовый индекс: 420095; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Васильченко; Дом: 1; Офис: 2Н; ";1658157242;49,060708;55,807461;дом 1,Васильченко улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420012; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Карла Маркса; Дом: 59; ";1653019922;49,060708;55,807461;дом 59,Карла Маркса улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420055; Субъект РФ: Татарстан; Город: Казань; Улица: Онежская; Дом: 1; ";1659042533;49,060708;55,807461;дом 1,Онежская улица,Казань,Россия
141701, Московская область, г. Долгопрудный, а/я 176;1,62403E+11;49,060708;55,807461;МОСКОВСКАЯ ОБЛАСТЬ, Д. А/Я 176, ДОЛГОПРУДНЫЙ, РОССИЯ
413116, Саратовская область, г. Энгельс, проспект Химиков, а/я 73;6454029080;49,060708;55,807461;САРАТОВСКАЯ ОБЛАСТЬ,ПРОСПЕКТ ,СПЕКТ ХИМИКОВ, Д. А/Я 73, ЭНГЕЛЬС, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 65401373000; Почтовый индекс: 620046; Субъект РФ: Свердловская; Город: Екатеринбург; Улица: Майкопская; Дом: 10; Офис: литер Р, оф.323А; ";6670349920;49,060708;55,807461;дом 10,Майкопская улица,Екатеринбург,Россия
"199178, г. Санкт-Петербург, 18-я линия В.О., д. 29, литер ""И"", пом. 1-Н, комн. 705";7801419491;49,060708;55,807461;18-Я ЛИНИЯ В.О., Д. 29, ЛИТЕР И, ПОМ. 1-Н, Д. КОМН. 705, САНКТ-ПЕТЕРБУРГ, РОССИЯ
г. Смоленск ул. Твардовского д. 13 оф.8;6732136145;49,060708;55,807461;г. Смоленск ул. Твардовского д. 13 оф.8
"Страна: Российская Федерация; ОКАТО: 03401000000; Почтовый индекс: 350038; Субъект РФ: Краснодарский; Город: Краснодар; Улица: Щорса; Дом: 49; ";2310046369;49,060708;55,807461;дом 49,Щорса улица,Краснодар,Россия
"Страна: Российская Федерация; ОКАТО: 03401000000; Почтовый индекс: 350038; Субъект РФ: Краснодарский; Город: Краснодар; Улица: Щорса; Дом: 49; ";2310119401;49,060708;55,807461;дом 49,Щорса улица,Краснодар,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420021; Субъект РФ: Татарстан; Город: Казань; Улица: Татарстан; Дом: 52; Офис: 300; ";1,65505E+11;49,060708;55,807461;дом 52,Татарстан улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420095; Субъект РФ: Татарстан; Город: Казань; Улица: Восстания; Дом: 98; ";1658066267;49,060708;55,807461;дом 98,Восстания улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 40000000000; Почтовый индекс: 197022; Субъект РФ: Санкт-Петербург; Улица: Аптекарский пр; Дом: д.2 литер 3; Офис: 12-Н; ";7813379797;49,060708;55,807461;"дом 2 литер 3,Аптекарский пр улица,Страна: Российская Федерация; ОКАТО: 40000000000; Почтовый индекс: 197022; Субъект РФ: Санкт-Петербург; Улица: Аптекарский пр; Дом: д.2 литер 3; Офис: 12-Н; ,Россия"
"Страна: Российская Федерация; ОКАТО: 40000000000; Почтовый индекс: 190005; Субъект РФ: Санкт-Петербург; Улица: Егорова; Дом: 26А; Офис: 15-Н; ";7838483694;49,060708;55,807461;"дом 26А,Егорова улица,Страна: Российская Федерация; ОКАТО: 40000000000; Почтовый индекс: 190005; Субъект РФ: Санкт-Петербург; Улица: Егорова; Дом: 26А; Офис: 15-Н; ,Россия"
